run_label,method_family,coverage_target,n_cells,n_attained,mean_frontier_set_size,median_frontier_set_size,mean_coverage,mean_point_risk,attainment_rate
qwen25_7b_fair_promptselect_s10,llm_cached,0.9,60,60,2.0,2.0,1.0,0.3899781746031746,1.0
qwen25_7b_fair_promptselect_s10,llm_fixed_prompt_frontier,0.8,70,69,2.0,2.0,1.0,0.38773464458247064,0.9857142857142858
qwen25_7b_fair_promptselect_s10,llm_fixed_prompt_frontier,0.9,60,60,2.0,2.0,1.0,0.3899781746031746,1.0
qwen25_7b_fair_promptselect_s10,llm_prompt_optimized,0.8,70,69,2.0,2.0,1.0,0.38773464458247064,0.9857142857142858
qwen25_7b_fair_promptselect_s10,llm_prompt_optimized,0.9,60,60,2.0,2.0,1.0,0.3899781746031746,1.0
qwen25_7b_fair_promptselect_s10,llm_prompt_policy_frontier,0.8,70,69,2.0,2.0,1.0,0.38773464458247064,0.9857142857142858
qwen25_7b_fair_promptselect_s10,llm_prompt_policy_frontier,0.9,60,60,2.0,2.0,1.0,0.3899781746031746,1.0
qwen25_7b_fair_promptselect_s10,overall_frontier,0.8,70,69,1.43858005521049,1.35,0.8625517598343685,0.32716701173222906,0.9857142857142858
qwen25_7b_fair_promptselect_s10,overall_frontier,0.9,60,60,1.6558670634920636,1.65,0.9346825396825397,0.3407162698412698,1.0
qwen25_7b_fair_promptselect_s10,reference,0.8,70,59,1.3434241323648104,1.325,0.8392554479418887,0.3167877320419693,0.8428571428571429
qwen25_7b_fair_promptselect_s10,reference,0.9,60,54,1.6176300705467372,1.625,0.9274250440917108,0.332308201058201,0.9
qwen25_7b_modechoice_promptselect_s10,llm_cached,0.8,60,49,2.0,2.0,1.0,0.26363291470434325,0.8166666666666667
qwen25_7b_modechoice_promptselect_s10,llm_cached,0.9,50,48,2.0,2.0,1.0,0.26890624999999996,0.96
qwen25_7b_modechoice_promptselect_s10,llm_fixed_prompt_frontier,0.8,60,49,2.0,2.0,1.0,0.26363291470434325,0.8166666666666667
qwen25_7b_modechoice_promptselect_s10,llm_fixed_prompt_frontier,0.9,50,48,2.0,2.0,1.0,0.26890624999999996,0.96
qwen25_7b_modechoice_promptselect_s10,llm_prompt_optimized,0.8,60,49,2.0,2.0,1.0,0.26363291470434325,0.8166666666666667
qwen25_7b_modechoice_promptselect_s10,llm_prompt_optimized,0.9,50,48,2.0,2.0,1.0,0.26890624999999996,0.96
qwen25_7b_modechoice_promptselect_s10,llm_prompt_policy_frontier,0.8,60,49,2.0,2.0,1.0,0.26363291470434325,0.8166666666666667
qwen25_7b_modechoice_promptselect_s10,llm_prompt_policy_frontier,0.9,50,48,2.0,2.0,1.0,0.26890624999999996,0.96
qwen25_7b_modechoice_promptselect_s10,overall_frontier,0.8,60,57,1.2391036887089517,1.1384615384615384,0.8512190733243364,0.23519230769230764,0.95
qwen25_7b_modechoice_promptselect_s10,overall_frontier,0.9,50,50,1.4489333333333334,1.4316666666666666,0.9276166666666668,0.23549999999999996,1.0
qwen25_7b_modechoice_promptselect_s10,reference,0.8,60,53,1.1816775520077407,1.125,0.8399903241412675,0.23093009192065792,0.8833333333333333
qwen25_7b_modechoice_promptselect_s10,reference,0.9,50,47,1.4137588652482271,1.425,0.9229964539007093,0.23297872340425527,0.94
qwen25_7b_randhie_promptselect_s10,llm_cached,0.8,70,70,2.0,2.0,1.0,0.6828724489795918,1.0
qwen25_7b_randhie_promptselect_s10,llm_cached,0.9,60,60,2.0,2.0,1.0,0.6835734126984128,1.0
qwen25_7b_randhie_promptselect_s10,llm_fixed_prompt_frontier,0.8,70,70,2.0,2.0,1.0,0.6828724489795918,1.0
qwen25_7b_randhie_promptselect_s10,llm_fixed_prompt_frontier,0.9,60,60,2.0,2.0,1.0,0.6835734126984128,1.0
qwen25_7b_randhie_promptselect_s10,llm_prompt_optimized,0.8,70,70,2.0,2.0,1.0,0.6828724489795918,1.0
qwen25_7b_randhie_promptselect_s10,llm_prompt_optimized,0.9,60,60,2.0,2.0,1.0,0.6835734126984128,1.0
qwen25_7b_randhie_promptselect_s10,llm_prompt_policy_frontier,0.8,70,70,2.0,2.0,1.0,0.6828724489795918,1.0
qwen25_7b_randhie_promptselect_s10,llm_prompt_policy_frontier,0.9,60,60,2.0,2.0,1.0,0.6835734126984128,1.0
qwen25_7b_randhie_promptselect_s10,overall_frontier,0.8,70,70,1.542938775510204,1.4683333333333333,0.8584659863945578,0.4000170068027211,1.0
qwen25_7b_randhie_promptselect_s10,overall_frontier,0.9,60,60,1.746547619047619,1.7458333333333333,0.9257142857142857,0.3920813492063492,1.0
qwen25_7b_randhie_promptselect_s10,reference,0.8,70,63,1.4921541950113377,1.4357142857142855,0.842739984882842,0.3734391534391534,0.9
qwen25_7b_randhie_promptselect_s10,reference,0.9,60,57,1.7332080200501254,1.74,0.9218045112781955,0.3780680868838764,0.95
qwen25_7b_star98_fixed_s10,llm_cached,0.8,80,80,2.0,2.0,1.0,0.35825468312324926,1.0
qwen25_7b_star98_fixed_s10,llm_cached,0.9,70,70,2.0,2.0,1.0,0.35766921768707477,1.0
qwen25_7b_star98_fixed_s10,llm_fixed_prompt_frontier,0.8,80,80,2.0,2.0,1.0,0.35825468312324926,1.0
qwen25_7b_star98_fixed_s10,llm_fixed_prompt_frontier,0.9,70,70,2.0,2.0,1.0,0.35766921768707477,1.0
qwen25_7b_star98_fixed_s10,llm_prompt_policy_frontier,0.8,80,80,2.0,2.0,1.0,0.35825468312324926,1.0
qwen25_7b_star98_fixed_s10,llm_prompt_policy_frontier,0.9,70,70,2.0,2.0,1.0,0.35766921768707477,1.0
qwen25_7b_star98_fixed_s10,overall_frontier,0.8,80,80,1.1441976978291317,1.0,0.8485207020308124,0.2059590336134453,1.0
qwen25_7b_star98_fixed_s10,overall_frontier,0.9,70,70,1.3401692176870748,1.2625,0.930529761904762,0.20173129251700678,1.0
qwen25_7b_star98_fixed_s10,reference,0.8,80,72,1.0491085531434796,1.0,0.8316896689231248,0.18878550031123556,0.9
qwen25_7b_star98_fixed_s10,reference,0.9,70,62,1.2550297619047617,1.2291666666666667,0.9215658602150538,0.1786885560675883,0.8857142857142857
qwen25_7b_star98_promptselect_s10,llm_cached,0.8,80,76,2.0,2.0,1.0,0.4004929142709715,0.95
qwen25_7b_star98_promptselect_s10,llm_cached,0.9,70,70,2.0,2.0,1.0,0.40271853741496594,1.0
qwen25_7b_star98_promptselect_s10,llm_fixed_prompt_frontier,0.8,80,76,2.0,2.0,1.0,0.4004929142709715,0.95
qwen25_7b_star98_promptselect_s10,llm_fixed_prompt_frontier,0.9,70,70,2.0,2.0,1.0,0.40271853741496594,1.0
qwen25_7b_star98_promptselect_s10,llm_prompt_optimized,0.8,80,76,2.0,2.0,1.0,0.4004929142709715,0.95
qwen25_7b_star98_promptselect_s10,llm_prompt_optimized,0.9,70,70,2.0,2.0,1.0,0.40271853741496594,1.0
qwen25_7b_star98_promptselect_s10,llm_prompt_policy_frontier,0.8,80,76,2.0,2.0,1.0,0.4004929142709715,0.95
qwen25_7b_star98_promptselect_s10,llm_prompt_policy_frontier,0.9,70,70,2.0,2.0,1.0,0.40271853741496594,1.0
qwen25_7b_star98_promptselect_s10,overall_frontier,0.8,80,79,1.1933866521292062,1.0375,0.8544569726624828,0.22290837854128992,0.9875
qwen25_7b_star98_promptselect_s10,overall_frontier,0.9,70,70,1.4346301020408163,1.338690476190476,0.9370425170068027,0.23733248299319726,1.0
qwen25_7b_star98_promptselect_s10,reference,0.8,80,68,1.0629050811501073,1.009375,0.8309132476520019,0.19423906327236773,0.85
qwen25_7b_star98_promptselect_s10,reference,0.9,70,57,1.3056860902255638,1.275,0.9226837928153718,0.1963147451963241,0.8142857142857143
qwen25_anes_fixed_s10,llm_cached,0.8,70,68,1.9852941176470589,2.0,0.9966911764705884,0.42239320728291313,0.9714285714285714
qwen25_anes_fixed_s10,llm_cached,0.9,60,59,2.0,2.0,1.0,0.4285108958837772,0.9833333333333333
qwen25_anes_fixed_s10,llm_fixed_prompt_frontier,0.8,70,68,1.9852941176470589,2.0,0.9966911764705884,0.42239320728291313,0.9714285714285714
qwen25_anes_fixed_s10,llm_fixed_prompt_frontier,0.9,60,59,2.0,2.0,1.0,0.4285108958837772,0.9833333333333333
qwen25_anes_fixed_s10,llm_prompt_policy_frontier,0.8,70,68,1.9852941176470589,2.0,0.9966911764705884,0.42239320728291313,0.9714285714285714
qwen25_anes_fixed_s10,llm_prompt_policy_frontier,0.9,60,59,2.0,2.0,1.0,0.4285108958837772,0.9833333333333333
qwen25_anes_fixed_s10,overall_frontier,0.8,70,70,0.9985578231292518,0.8816666666666666,0.8486462585034014,0.12805272108843532,1.0
qwen25_anes_fixed_s10,overall_frontier,0.9,60,60,1.2033710317460318,1.05625,0.9400019841269842,0.12905952380952376,1.0
qwen25_anes_fixed_s10,reference,0.8,70,63,0.9031594860166289,0.875,0.835400604686319,0.09728080120937259,0.9
qwen25_anes_fixed_s10,reference,0.9,60,54,1.1148567019400353,1.0274999999999999,0.9333355379188712,0.09316798941798937,0.9
qwen25_star98_fixed_s10,llm_cached,0.8,80,80,1.9955888480392159,1.994117647058824,0.9955888480392157,0.35825468312324926,1.0
qwen25_star98_fixed_s10,llm_cached,0.9,70,70,1.9956309523809523,2.0,0.9956309523809523,0.35766921768707477,1.0
qwen25_star98_fixed_s10,llm_fixed_prompt_frontier,0.8,80,80,1.9955888480392159,1.994117647058824,0.9955888480392157,0.35825468312324926,1.0
qwen25_star98_fixed_s10,llm_fixed_prompt_frontier,0.9,70,70,1.9956309523809523,2.0,0.9956309523809523,0.35766921768707477,1.0
qwen25_star98_fixed_s10,llm_prompt_policy_frontier,0.8,80,80,1.9955888480392159,1.994117647058824,0.9955888480392157,0.35825468312324926,1.0
qwen25_star98_fixed_s10,llm_prompt_policy_frontier,0.9,70,70,1.9956309523809523,2.0,0.9956309523809523,0.35766921768707477,1.0
qwen25_star98_fixed_s10,overall_frontier,0.8,80,80,1.143905287114846,1.0,0.8482282913165266,0.2059590336134453,1.0
qwen25_star98_fixed_s10,overall_frontier,0.9,70,70,1.339252551020408,1.2625,0.9296130952380953,0.20173129251700678,1.0
qwen25_star98_fixed_s10,reference,0.8,80,72,1.0491085531434796,1.0,0.8316896689231248,0.18878550031123556,0.9
qwen25_star98_fixed_s10,reference,0.9,70,62,1.2550297619047617,1.2291666666666667,0.9215658602150538,0.1786885560675883,0.8857142857142857
